orf,disome,disome_ID,ratio
YLR257W,64,YLR257W_64,11.31739934
YLR258W,553,YLR258W_553,20.92075472
YLR259C,561,YLR259C_561,78.51993328
YLR260W,295,YLR260W_295,15.86448087
YLR262C-A,32,YLR262C-A_32,6.452750192
YLR264W,57,YLR264W_57,5.724179359
YLR268W,215,YLR268W_215,8.504913076
YLR270W,148,YLR270W_148,9.456432883
YLR271W,142,YLR271W_142,2.686346863
YLR272C,311,YLR272C_311,7.836981132
YLR274W,419,YLR274W_419,4.353204594
YLR275W,58,YLR275W_58,13.01997926
YLR276C,298,YLR276C_298,32.31831622
YLR277C,106,YLR277C_106,9.163
YLR281C,88,YLR281C_88,12.89473684
YLR284C,160,YLR284C_160,7.666666667
YLR285W,205,YLR285W_205,6.063753342
YLR286C,239,YLR286C_239,21.83299722
YLR287C,341,YLR287C_341,10.47974934
YLR288C,219,YLR288C_219,25.90432099
YLR291C,343,YLR291C_343,8.498916161
YLR292C,194,YLR292C_194,8.222619925
YLR293C,69,YLR293C_69,6.654496791
YLR295C,72,YLR295C_72,4.317429247
YLR298C,229,YLR298C_229,5.788801976
YLR299W,312,YLR299W_312,14.57142857
YLR300W,281,YLR300W_281,12.0399543
YLR301W,104,YLR301W_104,5.703618255
YLR304C,165,YLR304C_165,4.097668806
YLR306W,147,YLR306W_147,9.172687225
YLR309C,912,YLR309C_912,101.4044444
YLR310C,1412,YLR310C_1412,22.45881616
YLR314C,521,YLR314C_521,50.11638269
YLR316C,148,YLR316C_148,31.77777778
YLR319C,344,YLR319C_344,38.34444444
YLR321C,232,YLR321C_232,49.34752784
YLR324W,220,YLR324W_220,14.32180995
YLR325C,43,YLR325C_43,2.724369484
YLR326W,101,YLR326W_101,12.83537296
YLR327C,29,YLR327C_29,3.466572505
YLR328W,56,YLR328W_56,6.621513859
YLR330W,108,YLR330W_108,3.468721049
YLR332W,234,YLR332W_234,14.92920101
YLR333C,43,YLR333C_43,2.521256225
YLR335W,702,YLR335W_702,26.90179512
YLR336C,472,YLR336C_472,8.326007689
YLR337C,615,YLR337C_615,34.35897436
YLR340W,95,YLR340W_95,12.19446992
YLR342W,1236,YLR342W_1236,52.09149575
YLR344W,114,YLR344W_114,10.03623929
YLR345W,368,YLR345W_368,29.62962963
YLR346C,36,YLR346C_36,9.333333333
YLR347C,109,YLR347C_109,21.0902361
YLR348C,170,YLR348C_170,4.065188588
YLR351C,206,YLR351C_206,8.722926057
YLR352W,380,YLR352W_380,4.056750232
YLR353W,448,YLR353W_448,26.15749129
YLR354C,214,YLR354C_214,4.075155479
YLR355C,124,YLR355C_124,3.946286067
YLR356W,73,YLR356W_73,5.209896062
YLR357W,808,YLR357W_808,19.37911053
YLR359W,20,YLR359W_20,43.23896517
YLR361C,87,YLR361C_87,19.25
YLR361C-A,48,YLR361C-A_48,11.01813725
YLR362W,189,YLR362W_189,6.29964539
YLR363C,219,YLR363C_219,12.47659466
YLR363W-A,46,YLR363W-A_46,5.022109665
YLR364W,110,YLR364W_110,15.97190294
YLR367W,118,YLR367W_118,39.00448875
YLR369W,123,YLR369W_123,22.03117563
YLR370C,109,YLR370C_109,4.657479437
YLR371W,495,YLR371W_495,9.44244593
YLR372W,179,YLR372W_179,5.806487747
YLR373C,95,YLR373C_95,33.6471764
YLR378C,340,YLR378C_340,7.853936191
YLR380W,85,YLR380W_85,27.22061487
YLR383W,45,YLR383W_45,103.3333333
YLR384C,436,YLR384C_436,13.13416153
YLR385C,26,YLR385C_26,9.906753813
YLR386W,718,YLR386W_718,52.13856209
YLR387C,215,YLR387C_215,124.1214408
YLR388W,45,YLR388W_45,15.43656383
YLR389C,1028,YLR389C_1028,8.330435266
YLR390W,49,YLR390W_49,10.15873016
YLR390W-A,223,YLR390W-A_223,21.75866631
YLR393W,121,YLR393W_121,23.75757576
YLR395C,33,YLR395C_33,2.587427891
YLR396C,71,YLR396C_71,11.29349864
YLR397C,673,YLR397C_673,7.032865947
YLR398C,671,YLR398C_671,2.887544576
YLR399C,167,YLR399C_167,2.509953514
YLR401C,60,YLR401C_60,5.308643416
YLR403W,583,YLR403W_583,13.07061135
YLR406C,36,YLR406C_36,11.51968078
YLR407W,43,YLR407W_43,2.762217713
YLR409C,727,YLR409C_727,12.76307134
YLR410W,1119,YLR410W_1119,5.184656114
YLR413W,491,YLR413W_491,8.977265717
YLR414C,171,YLR414C_171,8.084407644
YLR417W,43,YLR417W_43,10.6871345
YLR418C,215,YLR418C_215,4.159694478
YLR419W,857,YLR419W_857,8.81214898
YLR420W,319,YLR420W_319,4.5409175
YLR421C,101,YLR421C_101,10.51086234
YLR423C,71,YLR423C_71,2.476079123
YLR426W,327,YLR426W_327,34.66666667
YLR427W,655,YLR427W_655,14.31118717
YLR429W,203,YLR429W_203,21.22151767
YLR430W,129,YLR430W_129,81.01109557
YLR431C,430,YLR431C_430,16.88888889
YLR432W,401,YLR432W_401,2.828116883
YLR433C,380,YLR433C_380,13.1134899
YLR435W,203,YLR435W_203,57.12010432
YLR436C,646,YLR436C_646,12.40790719
YLR437C,69,YLR437C_69,14.74405594
YLR438C-A,78,YLR438C-A_78,7.364881187
YLR438W,49,YLR438W_49,12.18521256
YLR439W,148,YLR439W_148,91.66666667
YLR440C,528,YLR440C_528,33.39104718
YLR441C,256,YLR441C_256,4.724061549
YLR442C,897,YLR442C_897,4.312681418
YLR443W,232,YLR443W_232,3.633387271
YLR446W,420,YLR446W_420,9.898989899
YLR447C,119,YLR447C_119,2.406981464
YLR448W,154,YLR448W_154,3.450006151
YLR449W,393,YLR449W_393,89.69509804
YLR450W,728,YLR450W_728,6.258859116
YLR451W,320,YLR451W_320,3.764743168
YLR452C,576,YLR452C_576,9.546000368
YLR454W,565,YLR454W_565,17.54385965
YLR455W,222,YLR455W_222,6.912546791
YLR456W,100,YLR456W_100,5.194444444
YLR457C,40,YLR457C_40,6.577777778
YLR459W,114,YLR459W_114,4.624173435
YLR460C,76,YLR460C_76,13
YML001W,102,YML001W_102,4.864348495
YML004C,313,YML004C_313,10.00999762
YML007W,146,YML007W_146,85.39461631
YML008C,217,YML008C_217,13.32001706
YML009C,54,YML009C_54,7.502340652
YML010W,587,YML010W_587,3.356260734
YML012W,107,YML012W_107,38.68449447
YML014W,269,YML014W_269,31.65061039
YML015C,174,YML015C_174,15.58411215
YML016C,84,YML016C_84,97.33333333
YML017W,88,YML017W_88,6.272181005
YML018C,261,YML018C_261,15.70121951
YML019W,280,YML019W_280,13.13589831
YML020W,135,YML020W_135,44.16666667
YML021C,185,YML021C_185,5.137504023
YML022W,188,YML022W_188,20.28478745
YML026C,116,YML026C_116,4.048068393
YML027W,136,YML027W_136,28.88840661
YML028W,135,YML028W_135,8.985679386
YML029W,370,YML029W_370,12.70298556
YML030W,69,YML030W_69,10.64145716
YML031W,423,YML031W_423,8.337383734
YML032C,166,YML032C_166,16.32471504
YML034W,274,YML034W_274,2.211176455
YML035C,588,YML035C_588,17.94156054
YML036W,102,YML036W_102,7.361111111
YML038C,60,YML038C_60,2.502923977
YML041C,118,YML041C_118,57.56498316
YML043C,233,YML043C_233,34
YML046W,265,YML046W_265,17.77757649
YML048W,231,YML048W_231,7.952572017
YML049C,925,YML049C_925,15.27272727
YML050W,97,YML050W_97,39.5
YML052W,38,YML052W_38,99.63469329
YML055W,95,YML055W_95,48.64102564
YML057W,505,YML057W_505,12.61049951
YML058W,38,YML058W_38,36.03779973
YML058W-A,42,YML058W-A_42,6.704761905
YML059C,521,YML059C_521,12.81129724
YML060W,377,YML060W_377,35.38888889
YML061C,109,YML061C_109,5.878661879
YML062C,393,YML062C_393,11.10344828
YML063W,221,YML063W_221,19.29647213
YML064C,246,YML064C_246,63.61111111
YML065W,370,YML065W_370,15.17232477
YML067C,353,YML067C_353,77.77580568
YML068W,84,YML068W_84,5.6
YML069W,24,YML069W_24,22.49362548
YML070W,56,YML070W_56,3.709845348
YML071C,329,YML071C_329,22.30085388
YML072C,151,YML072C_151,4.019238693
YML073C,177,YML073C_177,7.296563996
YML074C,412,YML074C_412,11.27427407
YML075C,732,YML075C_732,54.28975571
YML077W,121,YML077W_121,3.81528891
YML078W,108,YML078W_108,11.84067835
YML079W,191,YML079W_191,12.19455833
YML080W,161,YML080W_161,3.743972793
YML081C-A,60,YML081C-A_60,4.928
YML081W,105,YML081W_105,5.800452729
YML082W,40,YML082W_40,9.439453827
YML085C,74,YML085C_74,4.317062461
YML086C,290,YML086C_290,10.93893991
YML088W,614,YML088W_614,31.29269051
YML091C,264,YML091C_264,6.729886398
YML092C,69,YML092C_69,4.212171251
YML093W,410,YML093W_410,7.888542687
YML096W,309,YML096W_309,26
YML097C,267,YML097C_267,46.01282051
YML098W,168,YML098W_168,38.11111111
YML099C,98,YML099C_98,29.6547619
YML100W,440,YML100W_440,6.459900296
YML101C,37,YML101C_37,9.098532495
YML102W,170,YML102W_170,2.809280776
YML103C,1136,YML103C_1136,93.93449958
YML104C,168,YML104C_168,10.16666667
YML105C,236,YML105C_236,5.727181175
YML106W,99,YML106W_99,4.074407681
YML107C,44,YML107C_44,7.480239553
YML108W,88,YML108W_88,2.698564593
YML109W,302,YML109W_302,3.686670266
YML110C,220,YML110C_220,29.29782616
YML111W,687,YML111W_687,77.80583073
YML112W,219,YML112W_219,26.80820798
YML113W,73,YML113W_73,52.58165858
YML114C,239,YML114C_239,40.11443932
YML115C,56,YML115C_56,2.726680978
YML117W,627,YML117W_627,36.53299889
YML119W,261,YML119W_261,5.352688172
YML121W,159,YML121W_159,21.73361522
YML123C,174,YML123C_174,7.000824845
YML124C,361,YML124C_361,11.05214884
YML125C,70,YML125C_70,8.46395903
YML126C,164,YML126C_164,8.922780005
YML127W,376,YML127W_376,5.808756161
YML128C,465,YML128C_465,15.55555556
YML129C,29,YML129C_29,14.43562508
YML130C,497,YML130C_497,44.43031692
YML131W,130,YML131W_130,9.49010989
YMR001C,427,YMR001C_427,22.81053439
YMR002W,157,YMR002W_157,22.33047301
YMR004W,321,YMR004W_321,18.2455243
YMR005W,240,YMR005W_240,8.358061713
YMR006C,418,YMR006C_418,3.964805856
YMR008C,441,YMR008C_441,8.329885165
YMR009W,127,YMR009W_127,6.41310985
YMR010W,401,YMR010W_401,33.46651786
YMR011W,64,YMR011W_64,11.70018241
YMR012W,1193,YMR012W_1193,24.67446829
YMR013C,154,YMR013C_154,5.923076923
YMR014W,144,YMR014W_144,11.40269935
YMR015C,402,YMR015C_402,11.00365639
YMR016C,486,YMR016C_486,10.13333333
YMR019W,320,YMR019W_320,18.08368794
YMR020W,47,YMR020W_47,15.33333333
YMR021C,167,YMR021C_167,32.64045618
YMR022W,81,YMR022W_81,2.409068048
YMR024W,386,YMR024W_386,86.91666667
YMR027W,136,YMR027W_136,15.37188393
YMR028W,85,YMR028W_85,7.443012268
YMR029C,81,YMR029C_81,12.71861472
YMR031C,383,YMR031C_383,11.51421511
YMR032W,655,YMR032W_655,39.66666667
YMR033W,209,YMR033W_209,2.475029124
YMR036C,445,YMR036C_445,13.247782
YMR037C,148,YMR037C_148,3.514711125
YMR038C,79,YMR038C_79,13.95982423
YMR039C,169,YMR039C_169,5.262912569
YMR041C,209,YMR041C_209,5.96376313
YMR042W,166,YMR042W_166,7.051851852
YMR043W,45,YMR043W_45,49.01332456
YMR044W,151,YMR044W_151,24.38061089
YMR047C,394,YMR047C_394,10.36995866
YMR048W,108,YMR048W_108,3.892201658
YMR049C,440,YMR049C_440,2.077079675
YMR054W,570,YMR054W_570,11.37078652
YMR058W,31,YMR058W_31,8.118037897
YMR059W,129,YMR059W_129,41.43162393
YMR060C,241,YMR060C_241,2.138162611
YMR061W,38,YMR061W_38,29.2609796
YMR067C,120,YMR067C_120,12.69605661
YMR070W,385,YMR070W_385,24.94770506
YMR071C,47,YMR071C_47,2.091196346
YMR072W,115,YMR072W_115,2.502079469
YMR073C,160,YMR073C_160,2.437593734
YMR074C,146,YMR074C_146,20.05568122
YMR075W,446,YMR075W_446,8.223183971
YMR076C,411,YMR076C_411,8.807966904
YMR078C,291,YMR078C_291,29.21269841
YMR079W,292,YMR079W_292,46.39382634
YMR080C,858,YMR080C_858,6.78193615
YMR083W,87,YMR083W_87,4.477991804
YMR086W,68,YMR086W_68,15.67652664
YMR087W,127,YMR087W_127,6.771741612
YMR088C,119,YMR088C_119,52.66666667
YMR089C,17,YMR089C_17,6.255571227
YMR091C,406,YMR091C_406,4.686807778
YMR092C,128,YMR092C_128,3.342089766
YMR093W,80,YMR093W_80,5.801147166
YMR097C,74,YMR097C_74,4.028915663
YMR098C,73,YMR098C_73,41.9047619
YMR099C,243,YMR099C_243,7.850711589
YMR102C,272,YMR102C_272,3.568340229
YMR104C,89,YMR104C_89,2.403342731
YMR106C,77,YMR106C_77,7.938461538
YMR108W,498,YMR108W_498,10.0371929
YMR109W,971,YMR109W_971,20.00458822
YMR110C,364,YMR110C_364,28.77713991
YMR111C,235,YMR111C_235,2.753072626
YMR112C,128,YMR112C_128,8.01678624
YMR113W,388,YMR113W_388,5.390505891
YMR115W,41,YMR115W_41,4.774278377
YMR116C,248,YMR116C_248,8.226527767
YMR117C,214,YMR117C_214,24.43888889
YMR120C,593,YMR120C_593,39.10380557
YMR121C,72,YMR121C_72,11.5480165
YMR122W-A,68,YMR122W-A_68,4.473250768
YMR125W,517,YMR125W_517,5.474387013
YMR127C,133,YMR127C_133,5.686813187
YMR128W,1206,YMR128W_1206,35.03138668
YMR129W,908,YMR129W_908,6.843036641
YMR130W,303,YMR130W_303,36.90909091
YMR131C,359,YMR131C_359,7.92906904
YMR134W,32,YMR134W_32,16.72779684
YMR135C,71,YMR135C_71,7.904761905
YMR136W,172,YMR136W_172,10.6469719
YMR139W,30,YMR139W_30,7.009970148
YMR140W,133,YMR140W_133,3.60928449
YMR142C,116,YMR142C_116,3.252617033
YMR143W,144,YMR143W_144,8.121054576
YMR144W,222,YMR144W_222,9.113514957
YMR145C,112,YMR145C_112,5.653190911
YMR146C,303,YMR146C_303,4.054341786
YMR147W,132,YMR147W_132,10.25030525
YMR148W,65,YMR148W_65,17.33333333
YMR149W,225,YMR149W_225,5.807999392
YMR150C,74,YMR150C_74,16.96969697
YMR152W,353,YMR152W_353,21.97338217
YMR153W,65,YMR153W_65,7.837840508
YMR156C,139,YMR156C_139,8.018041237
YMR157C,203,YMR157C_203,5.8244623
YMR158W,156,YMR158W_156,36.71153846
YMR160W,50,YMR160W_50,30.25
YMR161W,51,YMR161W_51,3.732198393
YMR162C,96,YMR162C_96,3.548951049
YMR163C,621,YMR163C_621,47.00854701
YMR165C,424,YMR165C_424,8.719125044
YMR167W,493,YMR167W_493,17.96363636
YMR168C,336,YMR168C_336,19
YMR173W,431,YMR173W_431,48.08246732
YMR176W,1215,YMR176W_1215,28.1254902
YMR177W,258,YMR177W_258,40.33333333
YMR178W,102,YMR178W_102,2.016939561
YMR179W,689,YMR179W_689,14.89499759
YMR183C,296,YMR183C_296,13.49696163
YMR184W,40,YMR184W_40,11.76685988
YMR185W,154,YMR185W_154,5.00916442
YMR186W,336,YMR186W_336,3.101336003
YMR188C,140,YMR188C_140,2.181150485
YMR189W,781,YMR189W_781,6.453280119
YMR190C,137,YMR190C_137,15.29344729
YMR191W,321,YMR191W_321,2.229230741
YMR192W,706,YMR192W_706,7.211665527
YMR193W,53,YMR193W_53,3.822941995
YMR195W,52,YMR195W_52,14.63714178
YMR196W,359,YMR196W_359,42.6034398
YMR197C,218,YMR197C_218,46.39215686
YMR198W,28,YMR198W_28,14.4542628
YMR199W,536,YMR199W_536,45.26785714
YMR200W,52,YMR200W_52,18.96143626
YMR201C,189,YMR201C_189,22.33333333
YMR202W,223,YMR202W_223,6.014450889
YMR203W,190,YMR203W_190,20.71353232
YMR204C,230,YMR204C_230,10.24714829
YMR205C,263,YMR205C_263,21.34209891
YMR208W,354,YMR208W_354,10.98036264
YMR209C,351,YMR209C_351,11.19173351
YMR210W,319,YMR210W_319,40.4
YMR211W,405,YMR211W_405,12.04335731
YMR212C,710,YMR212C_710,2.977066871
YMR213W,366,YMR213W_366,56
YMR214W,31,YMR214W_31,6.18568945
YMR215W,101,YMR215W_101,4.743795659
YMR216C,607,YMR216C_607,3.42490772
YMR217W,405,YMR217W_405,11.88809611
YMR219W,1258,YMR219W_1258,9.251514623
YMR220W,433,YMR220W_433,39.09329758
YMR221C,171,YMR221C_171,36.64285714
YMR222C,214,YMR222C_214,32.41065891
YMR223W,211,YMR223W_211,3.875315882
YMR225C,99,YMR225C_99,5.833333333
YMR226C,138,YMR226C_138,4.682485422
YMR227C,274,YMR227C_274,64.17901235
YMR228W,326,YMR228W_326,13.98077376
YMR229C,939,YMR229C_939,7.317086613
YMR230W,60,YMR230W_60,82.80851728
YMR231W,656,YMR231W_656,29.86666667
YMR233W,88,YMR233W_88,20.86580087
YMR234W,83,YMR234W_83,8.588588589
YMR235C,408,YMR235C_408,109.0576835
YMR236W,98,YMR236W_98,13.5701268
YMR237W,34,YMR237W_34,7.635383765
YMR238W,406,YMR238W_406,4.960318562
YMR239C,465,YMR239C_465,72.02962963
YMR240C,141,YMR240C_141,9.711111111
YMR241W,143,YMR241W_143,6.101520186
YMR243C,145,YMR243C_145,27.00029472
YMR246W,684,YMR246W_684,20.81436269
YMR247C,332,YMR247C_332,5.246859191
YMR251W-A,60,YMR251W-A_60,16.38743079
YMR252C,135,YMR252C_135,7.2
YMR253C,68,YMR253C_68,3.007407407
YMR255W,80,YMR255W_80,7.317324488
YMR256C,35,YMR256C_35,2.446309493
YMR258C,464,YMR258C_464,13.95959596
YMR259C,56,YMR259C_56,7.604799229
YMR260C,67,YMR260C_67,4.298928443
YMR261C,567,YMR261C_567,57.56282056
YMR262W,168,YMR262W_168,9.16722973
YMR263W,115,YMR263W_115,7.476884227
YMR264W,112,YMR264W_112,3.539307655
YMR266W,51,YMR266W_51,13.91867252
YMR268C,423,YMR268C_423,8.444444444
YMR269W,101,YMR269W_101,3.783783784
YMR270C,224,YMR270C_224,11.85054348
YMR272C,255,YMR272C_255,22.22348994
YMR273C,861,YMR273C_861,16.07838384
YMR274C,34,YMR274C_34,3.151279735
YMR275C,378,YMR275C_378,17.10858553
YMR276W,368,YMR276W_368,11.09652672
YMR277W,203,YMR277W_203,6.964395873
YMR278W,532,YMR278W_532,52.49198291
YMR284W,49,YMR284W_49,8.8
YMR285C,440,YMR285C_440,3.832566885
YMR286W,51,YMR286W_51,9.054604727
YMR287C,31,YMR287C_31,5.046159325
YMR288W,347,YMR288W_347,3.87661728
YMR289W,263,YMR289W_263,6.390079276
YMR290C,370,YMR290C_370,13.214593
YMR291W,355,YMR291W_355,3.044944063
YMR292W,139,YMR292W_139,25.70378151
YMR293C,325,YMR293C_325,4.126096491
YMR295C,129,YMR295C_129,7.085920168
YMR296C,67,YMR296C_67,37.19597044
YMR297W,293,YMR297W_293,9.55435759
YMR300C,203,YMR300C_203,4.547936323
YMR301C,111,YMR301C_111,4.330931064
YMR302C,98,YMR302C_98,15.9043659
YMR304W,879,YMR304W_879,79.66905088
YMR305C,302,YMR305C_302,5.968712688
YMR307W,290,YMR307W_290,5.056901398
YMR308C,628,YMR308C_628,37.20478283
YMR309C,73,YMR309C_73,2.456807274
YMR310C,173,YMR310C_173,8.556526123
YMR311C,174,YMR311C_174,14.74171534
YMR312W,190,YMR312W_190,35.33333333
YMR313C,60,YMR313C_60,4.88230009
YMR314W,79,YMR314W_79,4.615874033
YMR315W,41,YMR315W_41,6.29188784
YMR316W,126,YMR316W_126,14.77777778
YMR318C,133,YMR318C_133,5.335689924
YMR319C,266,YMR319C_266,20.1507438
YNL001W,387,YNL001W_387,16.54731024
YNL002C,193,YNL002C_193,14.28210975
YNL003C,178,YNL003C_178,18.77037037
YNL004W,238,YNL004W_238,14.81238681
YNL005C,91,YNL005C_91,6.821214597
YNL006W,56,YNL006W_56,52.63660477
YNL007C,59,YNL007C_59,11.25835415
YNL008C,205,YNL008C_205,17.55555556
YNL010W,81,YNL010W_81,16.80619753
YNL011C,48,YNL011C_48,5.894183168
YNL015W,57,YNL015W_57,7.625143119
YNL016W,375,YNL016W_375,19.01415949
YNL020C,564,YNL020C_564,7.830059196
YNL021W,418,YNL021W_418,9.872561426
YNL022C,109,YNL022C_109,15.27748497
YNL023C,647,YNL023C_647,16.28639696
YNL025C,155,YNL025C_155,61.12820513
YNL026W,401,YNL026W_401,17.08615567
YNL027W,623,YNL027W_623,3.283988008
YNL030W,104,YNL030W_104,5.56684646
YNL031C,46,YNL031C_46,7.16137176
YNL032W,191,YNL032W_191,60.02469136
YNL035C,242,YNL035C_242,79.5736224
YNL036W,117,YNL036W_117,25.30357143
YNL037C,168,YNL037C_168,10.06659466
YNL039W,563,YNL039W_563,7.362869893
YNL040W,423,YNL040W_423,14.20371972
YNL041C,380,YNL041C_380,8.501691591
YNL044W,61,YNL044W_61,3.400628188
YNL045W,620,YNL045W_620,15.74704644
YNL046W,63,YNL046W_63,11.49206349
YNL048W,187,YNL048W_187,10.38002594
YNL049C,123,YNL049C_123,3.123990334
YNL050C,182,YNL050C_182,2.576182732
YNL051W,404,YNL051W_404,11.05671296
YNL054W,753,YNL054W_753,12.04081633
YNL055C,57,YNL055C_57,3.124525813
YNL056W,107,YNL056W_107,11.73612991
YNL059C,255,YNL059C_255,13.52204535
YNL061W,527,YNL061W_527,11.24472502
YNL062C,438,YNL062C_438,3.656125539
YNL064C,201,YNL064C_201,7.097033824
YNL065W,153,YNL065W_153,30.74098124
YNL066W,188,YNL066W_188,10.42794567
YNL067W,179,YNL067W_179,11.2004729
YNL068C,792,YNL068C_792,6.326939136
YNL070W,61,YNL070W_61,11.08969783
YNL071W,394,YNL071W_394,17.93591108
YNL072W,308,YNL072W_308,278.1538462
YNL074C,428,YNL074C_428,38.09328429
YNL075W,115,YNL075W_115,4.376548201
YNL076W,509,YNL076W_509,26.47714604
YNL077W,176,YNL077W_176,5.836157605
YNL079C,137,YNL079C_137,3.986042335
YNL081C,144,YNL081C_144,26.25
YNL082W,713,YNL082W_713,35.2
YNL084C,37,YNL084C_37,39.74754218
YNL085W,831,YNL085W_831,15.29762115
YNL086W,67,YNL086W_67,6.066270178
YNL087W,61,YNL087W_61,58.20887446
YNL088W,834,YNL088W_834,3.742003808
YNL090W,107,YNL090W_107,7.925380367
YNL091W,550,YNL091W_550,52.69478558
YNL096C,191,YNL096C_191,12.6643348
YNL099C,103,YNL099C_103,13.59082028
YNL100W,52,YNL100W_52,15.26724138
YNL102W,203,YNL102W_203,12.78498232
YNL103W,344,YNL103W_344,4.14010701
YNL104C,574,YNL104C_574,6.837684226
YNL107W,124,YNL107W_124,4.385208093
YNL110C,221,YNL110C_221,6.98677855
YNL111C,39,YNL111C_39,2.065722339
YNL112W,507,YNL112W_507,17.93931989
YNL113W,119,YNL113W_119,5.919134666
YNL116W,168,YNL116W_168,15.99906148
YNL118C,845,YNL118C_845,174.1849606
YNL119W,311,YNL119W_311,32.51648352
YNL121C,503,YNL121C_503,16.34056247
YNL123W,168,YNL123W_168,6.950773097
YNL124W,274,YNL124W_274,21.19837759
YNL125C,206,YNL125C_206,3.841530055
YNL126W,39,YNL126W_39,5.167840706
YNL127W,869,YNL127W_869,7.31092437
YNL129W,176,YNL129W_176,44.86062774
YNL130C,198,YNL130C_198,8.932238193
YNL131W,138,YNL131W_138,2.386276657
YNL132W,71,YNL132W_71,11.65499623
YNL134C,238,YNL134C_238,99.83894636
YNL135C,92,YNL135C_92,15.15885946
YNL136W,401,YNL136W_401,8.866995074
YNL137C,137,YNL137C_137,6.452960354
YNL138W,358,YNL138W_358,20.95087284
YNL138W-A,86,YNL138W-A_86,27.26515152
YNL141W,288,YNL141W_288,12.26831736
YNL147W,33,YNL147W_33,9.64759018
YNL149C,93,YNL149C_93,129.979614
YNL151C,68,YNL151C_68,7.76617284
YNL152W,33,YNL152W_33,23.55555556
YNL153C,130,YNL153C_130,70.448
YNL154C,154,YNL154C_154,30.45091568
YNL155W,173,YNL155W_173,178.5600601
YNL156C,31,YNL156C_31,27.87037037
YNL157W,169,YNL157W_169,10.49628333
YNL158W,51,YNL158W_51,50.4047619
YNL161W,526,YNL161W_526,18.68798833
YNL163C,772,YNL163C_772,12.66872066
YNL164C,335,YNL164C_335,17.51140013
YNL166C,315,YNL166C_315,4.799795908
YNL167C,228,YNL167C_228,198.5122807
YNL168C,133,YNL168C_133,2.285990721
YNL169C,293,YNL169C_293,14.0952381
YNL173C,240,YNL173C_240,37.88093433
YNL175C,117,YNL175C_117,18.664194
YNL176C,534,YNL176C_534,77.33333333
YNL177C,38,YNL177C_38,3.48666351
YNL178W,94,YNL178W_94,5.145220228
YNL180C,207,YNL180C_207,20.05652079
YNL181W,194,YNL181W_194,16.52058987
YNL182C,107,YNL182C_107,6.617067204
YNL183C,644,YNL183C_644,20.93029861
YNL185C,65,YNL185C_65,21.57666345
YNL186W,639,YNL186W_639,3.564633733
YNL188W,159,YNL188W_159,6.311766312
YNL189W,532,YNL189W_532,3.492731762
YNL190W,166,YNL190W_166,5.02050086
YNL191W,132,YNL191W_132,23.61626671
YNL192W,1132,YNL192W_1132,22.02735462
YNL193W,559,YNL193W_559,104.8617406
YNL197C,485,YNL197C_485,13.2153775
YNL199C,404,YNL199C_404,7.202447986
YNL200C,181,YNL200C_181,68.74700855
YNL201C,315,YNL201C_315,43.39882058
YNL206C,136,YNL206C_136,8.724870201
YNL207W,282,YNL207W_282,28.79502738
YNL208W,130,YNL208W_130,3.352492188
YNL209W,614,YNL209W_614,11.69396552
YNL212W,573,YNL212W_573,24.62575494
YNL214W,95,YNL214W_95,8.615384615
YNL215W,238,YNL215W_238,13.00335686
YNL216W,585,YNL216W_585,2.315669769
YNL217W,147,YNL217W_147,18.44444444
YNL218W,439,YNL218W_439,7.252207252
YNL219C,419,YNL219C_419,18.29481481
YNL220W,222,YNL220W_222,5.949532552
YNL222W,99,YNL222W_99,12.37284921
YNL224C,437,YNL224C_437,17.23811794
YNL229C,308,YNL229C_308,79.79207277
YNL231C,246,YNL231C_246,3.305061124
YNL232W,271,YNL232W_271,14.87790135
YNL233W,485,YNL233W_485,5.953006371
YNL236W,235,YNL236W_235,33.75602046
YNL238W,703,YNL238W_703,21.11111111
YNL239W,228,YNL239W_228,7.034828887
YNL240C,280,YNL240C_280,18.34418605
YNL241C,99,YNL241C_99,2.428084165
YNL243W,280,YNL243W_280,2.383956978
YNL244C,109,YNL244C_109,14.65445351
YNL245C,109,YNL245C_109,3.522147651
YNL246W,194,YNL246W_194,7.010849412
YNL247W,588,YNL247W_588,27.9144857
YNL248C,315,YNL248C_315,13.79657466
YNL251C,254,YNL251C_254,59.38921753
YNL252C,73,YNL252C_73,4.582862259
YNL253W,150,YNL253W_150,35.54782609
YNL255C,66,YNL255C_66,5.526138865
YNL256W,392,YNL256W_392,15.02564103
YNL257C,10,YNL257C_10,64.76480229
YNL258C,91,YNL258C_91,6.795752015
YNL259C,62,YNL259C_62,10.33333333
YNL261W,355,YNL261W_355,15.23558368
YNL262W,252,YNL262W_252,58.89846743
YNL263C,134,YNL263C_134,6.619546179
YNL265C,254,YNL265C_254,10.25210084
YNL268W,481,YNL268W_481,3.175097491
YNL272C,270,YNL272C_270,5.137466696
YNL273W,305,YNL273W_305,16.13870192
YNL274C,302,YNL274C_302,52.06349206
YNL275W,61,YNL275W_61,65.79283887
YNL278W,278,YNL278W_278,14.88372093
YNL280C,26,YNL280C_26,12.58333333
YNL281W,154,YNL281W_154,23.10413312
YNL282W,196,YNL282W_196,116.3555556
YNL283C,21,YNL283C_21,11.22726182
YNL286W,158,YNL286W_158,5.87623805
YNL287W,32,YNL287W_32,2.854445724
YNL288W,311,YNL288W_311,5.786144094
YNL289W,44,YNL289W_44,31.81707147
